Belegungsfaktor: 0,0858369 | T(20): 080.165 | T1(20): 017.262 | T2(20): 021.650 | T3(20): 041.253
Belegungsfaktor: 0,0854701 | T(20): 066.413 | T1(20): 011.995 | T2(20): 019.602 | T3(20): 034.816
Belegungsfaktor: 0,0851064 | T(20): 069.340 | T1(20): 013.751 | T2(20): 020.187 | T3(20): 035.402
Belegungsfaktor: 0,0847458 | T(20): 144.823 | T1(20): 067.876 | T2(20): 020.480 | T3(20): 056.467
Belegungsfaktor: 0,0843882 | T(20): 143.946 | T1(20): 081.628 | T2(20): 023.113 | T3(20): 039.205
Belegungsfaktor: 0,0840336 | T(20): 119.954 | T1(20): 061.440 | T2(20): 020.187 | T3(20): 038.327
Belegungsfaktor: 0,0836820 | T(20): 167.643 | T1(20): 092.160 | T2(20): 038.619 | T3(20): 036.864
Belegungsfaktor: 0,0833333 | T(20): 083.675 | T1(20): 017.554 | T2(20): 026.916 | T3(20): 039.205
Belegungsfaktor: 0,0829876 | T(20): 060.856 | T1(20): 009.948 | T2(20): 017.847 | T3(20): 033.061
Belegungsfaktor: 0,0826446 | T(20): 059.685 | T1(20): 009.948 | T2(20): 017.554 | T3(20): 032.183
Belegungsfaktor: 0,0823045 | T(20): 150.089 | T1(20): 077.239 | T2(20): 025.161 | T3(20): 047.689
Belegungsfaktor: 0,0819672 | T(20): 069.339 | T1(20): 010.825 | T2(20): 024.576 | T3(20): 033.938
Belegungsfaktor: 0,0816327 | T(20): 464.019 | T1(20): 011.411 | T2(20): 142.775 | T3(20): 309.833
Belegungsfaktor: 0,0813008 | T(20): 065.243 | T1(20): 010.532 | T2(20): 019.310 | T3(20): 035.401
Belegungsfaktor: 0,0809717 | T(20): 254.537 | T1(20): 012.288 | T2(20): 019.017 | T3(20): 223.232
Belegungsfaktor: 0,0806452 | T(20): 069.925 | T1(20): 012.288 | T2(20): 020.480 | T3(20): 037.157
Belegungsfaktor: 0,0803213 | T(20): 061.733 | T1(20): 010.825 | T2(20): 017.847 | T3(20): 033.061
Belegungsfaktor: 0,0800000 | T(20): 169.398 | T1(20): 047.981 | T2(20): 019.017 | T3(20): 102.400
Belegungsfaktor: 0,0796813 | T(20): 164.133 | T1(20): 090.990 | T2(20): 025.454 | T3(20): 047.689
Belegungsfaktor: 0,0793651 | T(20): 098.597 | T1(20): 034.524 | T2(20): 022.820 | T3(20): 041.253
Belegungsfaktor: 0,0790514 | T(20): 115.859 | T1(20): 055.004 | T2(20): 020.187 | T3(20): 040.668
Belegungsfaktor: 0,0787402 | T(20): 148.919 | T1(20): 090.112 | T2(20): 022.528 | T3(20): 036.279
Belegungsfaktor: 0,0784314 | T(20): 082.213 | T1(20): 025.454 | T2(20): 019.895 | T3(20): 036.864
Belegungsfaktor: 0,0781250 | T(20): 107.666 | T1(20): 055.003 | T2(20): 019.017 | T3(20): 033.646
Belegungsfaktor: 0,0778210 | T(20): 103.863 | T1(20): 052.663 | T2(20): 018.139 | T3(20): 033.061
Belegungsfaktor: 0,0775194 | T(20): 118.199 | T1(20): 058.807 | T2(20): 021.065 | T3(20): 038.327
Belegungsfaktor: 0,0772201 | T(20): 103.863 | T1(20): 049.737 | T2(20): 019.310 | T3(20): 034.816
Belegungsfaktor: 0,0769231 | T(20): 175.836 | T1(20): 102.400 | T2(20): 023.991 | T3(20): 049.445
Belegungsfaktor: 0,0766284 | T(20): 139.264 | T1(20): 079.287 | T2(20): 021.065 | T3(20): 038.912
Belegungsfaktor: 0,0763359 | T(20): 065.244 | T1(20): 011.118 | T2(20): 018.432 | T3(20): 035.694
Belegungsfaktor: 0,0760456 | T(20): 150.675 | T1(20): 032.183 | T2(20): 018.725 | T3(20): 099.767
Belegungsfaktor: 0,0757576 | T(20): 063.196 | T1(20): 010.533 | T2(20): 018.432 | T3(20): 034.231
Belegungsfaktor: 0,0754717 | T(20): 064.366 | T1(20): 009.948 | T2(20): 022.235 | T3(20): 032.183
Belegungsfaktor: 0,0751880 | T(20): 131.072 | T1(20): 079.287 | T2(20): 018.432 | T3(20): 033.353
Belegungsfaktor: 0,0749064 | T(20): 093.623 | T1(20): 042.423 | T2(20): 018.139 | T3(20): 033.061
Belegungsfaktor: 0,0746269 | T(20): 079.580 | T1(20): 026.039 | T2(20): 019.602 | T3(20): 033.939
Belegungsfaktor: 0,0743494 | T(20): 102.400 | T1(20): 044.471 | T2(20): 021.651 | T3(20): 036.278
Belegungsfaktor: 0,0740741 | T(20): 059.099 | T1(20): 009.070 | T2(20): 017.847 | T3(20): 032.182
Belegungsfaktor: 0,0738007 | T(20): 058.515 | T1(20): 008.777 | T2(20): 017.555 | T3(20): 032.183
Belegungsfaktor: 0,0735294 | T(20): 076.653 | T1(20): 019.310 | T2(20): 020.187 | T3(20): 037.156
Belegungsfaktor: 0,0732601 | T(20): 063.195 | T1(20): 010.533 | T2(20): 017.846 | T3(20): 034.816
Belegungsfaktor: 0,0729927 | T(20): 068.169 | T1(20): 012.873 | T2(20): 019.017 | T3(20): 036.279
Belegungsfaktor: 0,0727273 | T(20): 062.903 | T1(20): 010.532 | T2(20): 018.725 | T3(20): 033.646
Belegungsfaktor: 0,0724638 | T(20): 065.829 | T1(20): 010.533 | T2(20): 021.650 | T3(20): 033.646
Belegungsfaktor: 0,0722022 | T(20): 117.906 | T1(20): 058.807 | T2(20): 021.357 | T3(20): 037.742
Belegungsfaktor: 0,0719424 | T(20): 076.947 | T1(20): 017.555 | T2(20): 023.698 | T3(20): 035.694
Belegungsfaktor: 0,0716846 | T(20): 062.903 | T1(20): 009.947 | T2(20): 017.847 | T3(20): 035.109
Belegungsfaktor: 0,0714286 | T(20): 063.488 | T1(20): 009.362 | T2(20): 018.432 | T3(20): 035.694
Belegungsfaktor: 0,0711744 | T(20): 063.781 | T1(20): 010.532 | T2(20): 018.140 | T3(20): 035.109
Belegungsfaktor: 0,0709220 | T(20): 173.495 | T1(20): 103.570 | T2(20): 023.113 | T3(20): 046.812
Belegungsfaktor: 0,0706714 | T(20): 148.041 | T1(20): 011.410 | T2(20): 019.895 | T3(20): 116.736
Belegungsfaktor: 0,0704225 | T(20): 122.880 | T1(20): 066.706 | T2(20): 019.895 | T3(20): 036.279
Belegungsfaktor: 0,0701754 | T(20): 060.270 | T1(20): 009.655 | T2(20): 017.555 | T3(20): 033.060
Belegungsfaktor: 0,0699301 | T(20): 065.536 | T1(20): 010.532 | T2(20): 019.017 | T3(20): 035.987
Belegungsfaktor: 0,0696864 | T(20): 098.889 | T1(20): 040.668 | T2(20): 019.602 | T3(20): 038.619
Belegungsfaktor: 0,0694444 | T(20): 145.115 | T1(20): 009.947 | T2(20): 017.847 | T3(20): 117.321
Belegungsfaktor: 0,0692042 | T(20): 068.169 | T1(20): 012.873 | T2(20): 021.065 | T3(20): 034.231
Belegungsfaktor: 0,0689655 | T(20): 062.610 | T1(20): 010.240 | T2(20): 019.017 | T3(20): 033.353
Belegungsfaktor: 0,0687285 | T(20): 066.413 | T1(20): 009.069 | T2(20): 022.821 | T3(20): 034.523
Belegungsfaktor: 0,0684932 | T(20): 069.340 | T1(20): 011.996 | T2(20): 019.602 | T3(20): 037.742
Belegungsfaktor: 0,0682594 | T(20): 280.284 | T1(20): 216.211 | T2(20): 031.890 | T3(20): 032.183
Belegungsfaktor: 0,0680272 | T(20): 134.290 | T1(20): 010.240 | T2(20): 087.186 | T3(20): 036.864
Belegungsfaktor: 0,0677966 | T(20): 104.447 | T1(20): 050.322 | T2(20): 018.139 | T3(20): 035.986
Belegungsfaktor: 0,0675676 | T(20): 090.404 | T1(20): 026.331 | T2(20): 025.746 | T3(20): 038.327
Belegungsfaktor: 0,0673401 | T(20): 065.536 | T1(20): 009.948 | T2(20): 017.554 | T3(20): 038.034
Belegungsfaktor: 0,0671141 | T(20): 059.977 | T1(20): 009.362 | T2(20): 018.139 | T3(20): 032.476
Belegungsfaktor: 0,0668896 | T(20): 062.026 | T1(20): 009.655 | T2(20): 018.140 | T3(20): 034.231
Belegungsfaktor: 0,0666667 | T(20): 063.195 | T1(20): 009.947 | T2(20): 017.847 | T3(20): 035.401
Belegungsfaktor: 0,0664452 | T(20): 205.385 | T1(20): 050.615 | T2(20): 019.309 | T3(20): 135.461
Belegungsfaktor: 0,0662252 | T(20): 093.623 | T1(20): 043.008 | T2(20): 017.555 | T3(20): 033.060
Belegungsfaktor: 0,0660066 | T(20): 110.884 | T1(20): 055.588 | T2(20): 017.847 | T3(20): 037.449
Belegungsfaktor: 0,0657895 | T(20): 078.702 | T1(20): 018.724 | T2(20): 022.528 | T3(20): 037.450
Belegungsfaktor: 0,0655738 | T(20): 066.121 | T1(20): 011.410 | T2(20): 020.480 | T3(20): 034.231
Belegungsfaktor: 0,0653595 | T(20): 107.959 | T1(20): 052.663 | T2(20): 019.602 | T3(20): 035.694
Belegungsfaktor: 0,0651466 | T(20): 065.536 | T1(20): 011.996 | T2(20): 019.017 | T3(20): 034.523
Belegungsfaktor: 0,0649351 | T(20): 065.244 | T1(20): 011.411 | T2(20): 019.017 | T3(20): 034.816
Belegungsfaktor: 0,0647249 | T(20): 062.610 | T1(20): 010.240 | T2(20): 018.139 | T3(20): 034.231
Belegungsfaktor: 0,0645161 | T(20): 070.217 | T1(20): 012.873 | T2(20): 019.895 | T3(20): 037.449
Belegungsfaktor: 0,0643087 | T(20): 072.265 | T1(20): 013.458 | T2(20): 020.480 | T3(20): 038.327
Belegungsfaktor: 0,0641026 | T(20): 062.317 | T1(20): 009.362 | T2(20): 017.847 | T3(20): 035.108
Belegungsfaktor: 0,0638978 | T(20): 069.925 | T1(20): 011.996 | T2(20): 020.480 | T3(20): 037.449
Belegungsfaktor: 0,0636943 | T(20): 064.366 | T1(20): 009.655 | T2(20): 017.847 | T3(20): 036.864
Belegungsfaktor: 0,0634921 | T(20): 064.951 | T1(20): 010.825 | T2(20): 019.017 | T3(20): 035.109
Belegungsfaktor: 0,0632911 | T(20): 119.954 | T1(20): 059.685 | T2(20): 024.575 | T3(20): 035.694
Belegungsfaktor: 0,0630915 | T(20): 226.743 | T1(20): 087.771 | T2(20): 019.018 | T3(20): 119.954
Belegungsfaktor: 0,0628931 | T(20): 123.758 | T1(20): 061.440 | T2(20): 023.699 | T3(20): 038.619
Belegungsfaktor: 0,0626959 | T(20): 141.897 | T1(20): 075.776 | T2(20): 021.942 | T3(20): 044.179
Belegungsfaktor: 0,0625000 | T(20): 150.675 | T1(20): 069.340 | T2(20): 020.187 | T3(20): 061.148
Belegungsfaktor: 0,0623053 | T(20): 122.002 | T1(20): 042.715 | T2(20): 026.624 | T3(20): 052.663
Belegungsfaktor: 0,0621118 | T(20): 064.366 | T1(20): 009.948 | T2(20): 019.309 | T3(20): 035.109
Belegungsfaktor: 0,0619195 | T(20): 080.457 | T1(20): 028.672 | T2(20): 017.846 | T3(20): 033.939
Belegungsfaktor: 0,0617284 | T(20): 062.610 | T1(20): 010.240 | T2(20): 018.432 | T3(20): 033.938
Belegungsfaktor: 0,0615385 | T(20): 076.361 | T1(20): 016.969 | T2(20): 021.651 | T3(20): 037.741
Belegungsfaktor: 0,0613497 | T(20): 283.209 | T1(20): 164.717 | T2(20): 038.620 | T3(20): 079.872
Belegungsfaktor: 0,0611621 | T(20): 082.506 | T1(20): 026.917 | T2(20): 019.602 | T3(20): 035.987
Belegungsfaktor: 0,0609756 | T(20): 142.482 | T1(20): 070.217 | T2(20): 037.157 | T3(20): 035.108
Belegungsfaktor: 0,0607903 | T(20): 163.255 | T1(20): 102.108 | T2(20): 024.283 | T3(20): 036.864
Belegungsfaktor: 0,0606061 | T(20): 066.122 | T1(20): 011.996 | T2(20): 018.139 | T3(20): 035.987
Belegungsfaktor: 0,0604230 | T(20): 422.766 | T1(20): 084.261 | T2(20): 286.135 | T3(20): 052.370
Belegungsfaktor: 0,0602410 | T(20): 074.313 | T1(20): 016.092 | T2(20): 019.895 | T3(20): 038.326
Belegungsfaktor: 0,0600601 | T(20): 073.436 | T1(20): 013.166 | T2(20): 019.895 | T3(20): 040.375
Belegungsfaktor: 0,0598802 | T(20): 216.210 | T1(20): 142.190 | T2(20): 018.139 | T3(20): 055.881
Belegungsfaktor: 0,0597015 | T(20): 062.611 | T1(20): 009.948 | T2(20): 017.847 | T3(20): 034.816
Belegungsfaktor: 0,0595238 | T(20): 591.580 | T1(20): 518.437 | T2(20): 023.991 | T3(20): 049.152
Belegungsfaktor: 0,0593472 | T(20): 113.226 | T1(20): 019.310 | T2(20): 040.668 | T3(20): 053.248
Belegungsfaktor: 0,0591716 | T(20): 156.819 | T1(20): 010.533 | T2(20): 101.230 | T3(20): 045.056
Belegungsfaktor: 0,0589971 | T(20): 067.876 | T1(20): 009.947 | T2(20): 018.432 | T3(20): 039.497
Belegungsfaktor: 0,0588235 | T(20): 064.659 | T1(20): 009.070 | T2(20): 017.847 | T3(20): 037.742
Belegungsfaktor: 0,0586510 | T(20): 061.733 | T1(20): 008.485 | T2(20): 017.554 | T3(20): 035.694
Belegungsfaktor: 0,0584795 | T(20): 111.470 | T1(20): 051.493 | T2(20): 019.602 | T3(20): 040.375
Belegungsfaktor: 0,0583090 | T(20): 068.461 | T1(20): 011.995 | T2(20): 018.725 | T3(20): 037.741
Belegungsfaktor: 0,0581395 | T(20): 062.902 | T1(20): 009.070 | T2(20): 018.139 | T3(20): 035.693
Belegungsfaktor: 0,0579710 | T(20): 060.562 | T1(20): 008.192 | T2(20): 017.554 | T3(20): 034.816
Belegungsfaktor: 0,0578035 | T(20): 064.658 | T1(20): 009.362 | T2(20): 018.725 | T3(20): 036.571
Belegungsfaktor: 0,0576369 | T(20): 065.244 | T1(20): 008.778 | T2(20): 018.139 | T3(20): 038.327
Belegungsfaktor: 0,0574713 | T(20): 066.707 | T1(20): 009.363 | T2(20): 019.309 | T3(20): 038.035
Belegungsfaktor: 0,0573066 | T(20): 072.265 | T1(20): 011.703 | T2(20): 019.017 | T3(20): 041.545
Belegungsfaktor: 0,0571429 | T(20): 069.632 | T1(20): 011.117 | T2(20): 019.310 | T3(20): 039.205
Belegungsfaktor: 0,0569801 | T(20): 065.536 | T1(20): 010.533 | T2(20): 018.139 | T3(20): 036.864
Belegungsfaktor: 0,0568182 | T(20): 069.340 | T1(20): 009.363 | T2(20): 018.432 | T3(20): 041.545
Belegungsfaktor: 0,0566572 | T(20): 064.659 | T1(20): 009.070 | T2(20): 019.017 | T3(20): 036.572
Belegungsfaktor: 0,0564972 | T(20): 078.117 | T1(20): 009.655 | T2(20): 028.965 | T3(20): 039.497
Belegungsfaktor: 0,0563380 | T(20): 067.291 | T1(20): 008.777 | T2(20): 018.724 | T3(20): 039.790
Belegungsfaktor: 0,0561798 | T(20): 071.972 | T1(20): 013.458 | T2(20): 019.017 | T3(20): 039.497
Belegungsfaktor: 0,0560224 | T(20): 064.951 | T1(20): 010.240 | T2(20): 018.725 | T3(20): 035.986
Belegungsfaktor: 0,0558659 | T(20): 063.780 | T1(20): 009.362 | T2(20): 017.847 | T3(20): 036.571
Belegungsfaktor: 0,0557103 | T(20): 063.196 | T1(20): 009.070 | T2(20): 017.554 | T3(20): 036.572
Belegungsfaktor: 0,0555556 | T(20): 065.536 | T1(20): 010.240 | T2(20): 018.432 | T3(20): 036.864
Belegungsfaktor: 0,0554017 | T(20): 094.208 | T1(20): 033.353 | T2(20): 018.725 | T3(20): 042.130
Belegungsfaktor: 0,0552486 | T(20): 068.754 | T1(20): 011.410 | T2(20): 020.188 | T3(20): 037.156
Belegungsfaktor: 0,0550964 | T(20): 070.218 | T1(20): 013.751 | T2(20): 019.017 | T3(20): 037.450
Belegungsfaktor: 0,0549451 | T(20): 066.121 | T1(20): 009.947 | T2(20): 018.432 | T3(20): 037.742
Belegungsfaktor: 0,0547945 | T(20): 063.195 | T1(20): 009.362 | T2(20): 018.140 | T3(20): 035.693
Belegungsfaktor: 0,0546448 | T(20): 063.488 | T1(20): 009.655 | T2(20): 018.139 | T3(20): 035.694
Belegungsfaktor: 0,0544959 | T(20): 067.291 | T1(20): 008.777 | T2(20): 023.113 | T3(20): 035.401
Belegungsfaktor: 0,0543478 | T(20): 062.317 | T1(20): 009.362 | T2(20): 017.847 | T3(20): 035.108
Belegungsfaktor: 0,0542005 | T(20): 114.688 | T1(20): 053.833 | T2(20): 022.821 | T3(20): 038.034
Belegungsfaktor: 0,0540541 | T(20): 069.340 | T1(20): 010.240 | T2(20): 018.432 | T3(20): 040.668
Belegungsfaktor: 0,0539084 | T(20): 062.611 | T1(20): 008.778 | T2(20): 017.554 | T3(20): 036.279
Belegungsfaktor: 0,0537634 | T(20): 071.681 | T1(20): 009.363 | T2(20): 030.135 | T3(20): 032.183
Belegungsfaktor: 0,0536193 | T(20): 086.894 | T1(20): 010.240 | T2(20): 040.375 | T3(20): 036.279
Belegungsfaktor: 0,0534759 | T(20): 185.491 | T1(20): 009.363 | T2(20): 137.508 | T3(20): 038.620
Belegungsfaktor: 0,0533333 | T(20): 124.928 | T1(20): 067.584 | T2(20): 019.310 | T3(20): 038.034
Belegungsfaktor: 0,0531915 | T(20): 074.606 | T1(20): 014.922 | T2(20): 020.187 | T3(20): 039.497
Belegungsfaktor: 0,0530504 | T(20): 099.767 | T1(20): 041.253 | T2(20): 020.187 | T3(20): 038.327
Belegungsfaktor: 0,0529101 | T(20): 244.590 | T1(20): 187.831 | T2(20): 019.310 | T3(20): 037.449
Belegungsfaktor: 0,0527704 | T(20): 071.388 | T1(20): 014.044 | T2(20): 021.065 | T3(20): 036.279
Belegungsfaktor: 0,0526316 | T(20): 142.482 | T1(20): 076.946 | T2(20): 025.454 | T3(20): 040.082
Belegungsfaktor: 0,0524934 | T(20): 116.152 | T1(20): 058.515 | T2(20): 019.017 | T3(20): 038.620
Belegungsfaktor: 0,0523560 | T(20): 118.784 | T1(20): 059.100 | T2(20): 020.480 | T3(20): 039.204
Belegungsfaktor: 0,0522193 | T(20): 272.384 | T1(20): 217.673 | T2(20): 018.725 | T3(20): 035.986
Belegungsfaktor: 0,0520833 | T(20): 176.714 | T1(20): 102.400 | T2(20): 024.284 | T3(20): 050.030
Belegungsfaktor: 0,0519481 | T(20): 118.784 | T1(20): 063.488 | T2(20): 019.895 | T3(20): 035.401
Belegungsfaktor: 0,0518135 | T(20): 098.303 | T1(20): 037.742 | T2(20): 020.187 | T3(20): 040.374
Belegungsfaktor: 0,0516796 | T(20): 108.837 | T1(20): 031.890 | T2(20): 023.406 | T3(20): 053.541
Belegungsfaktor: 0,0515464 | T(20): 076.653 | T1(20): 019.895 | T2(20): 020.480 | T3(20): 036.278
Belegungsfaktor: 0,0514139 | T(20): 060.270 | T1(20): 009.655 | T2(20): 018.139 | T3(20): 032.476
Belegungsfaktor: 0,0512821 | T(20): 107.081 | T1(20): 047.104 | T2(20): 021.065 | T3(20): 038.912
Belegungsfaktor: 0,0511509 | T(20): 063.780 | T1(20): 010.240 | T2(20): 017.847 | T3(20): 035.693
Belegungsfaktor: 0,0510204 | T(20): 075.190 | T1(20): 019.602 | T2(20): 017.554 | T3(20): 038.034
Belegungsfaktor: 0,0508906 | T(20): 127.854 | T1(20): 069.047 | T2(20): 020.188 | T3(20): 038.619
Belegungsfaktor: 0,0507614 | T(20): 112.932 | T1(20): 054.711 | T2(20): 021.065 | T3(20): 037.156
Belegungsfaktor: 0,0506329 | T(20): 062.610 | T1(20): 010.532 | T2(20): 018.432 | T3(20): 033.646
Belegungsfaktor: 0,0505051 | T(20): 062.318 | T1(20): 010.533 | T2(20): 018.724 | T3(20): 033.061
Belegungsfaktor: 0,0503778 | T(20): 059.977 | T1(20): 009.947 | T2(20): 017.262 | T3(20): 032.768
Belegungsfaktor: 0,0502513 | T(20): 065.244 | T1(20): 012.288 | T2(20): 018.140 | T3(20): 034.816
Belegungsfaktor: 0,0501253 | T(20): 117.028 | T1(20): 060.855 | T2(20): 018.432 | T3(20): 037.741
Belegungsfaktor: 0,0500000 | T(20): 065.536 | T1(20): 011.118 | T2(20): 018.725 | T3(20): 035.693
